,brand,image,ingredient,name,price
692,더랩바이블랑두,https://contents.lotteon.com/itemimage/LB/PD/10/01/98/48/_3/03/67/LBPD10019848_30367_1.jpg/dims/resizef/554X554,"[토너] 정제수, 부틸렌글라이콜, 글리세린, 베타인, 소듐하이알루로네이트 (2,510 ppm), 하이드롤라이즈드하이알루로닉애씨드 (5 ppm), 소듐아세틸레이티드하이알루로네이트(0.5 ppm), 동백나무잎추출물, 베타-글루칸, 1,2-헥산다이올, 보스웰리아수지추출물, 다이소듐이디티에이, 알란토인, 판테놀, 에틸헥실글리세린 [크림] 정제수, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 세테아릴알코올, 세테아릴올리베이트, 메도우폼씨오일, 망고씨버터, 솔비탄올리베이트, 백미꽃추출물, 소듐하이알루로네이트(3,010 ppm), 동백나무잎추출물, 베타-글루칸, 호호바씨오일, 베타인, 하이드롤라이즈드하이알루로닉애씨드(5 ppm), 소듐아세틸레이티드하이알루로네이트(0.5 ppm), 아이소도데케인, 소듐폴리아크릴로일다이메틸타우레이트, 잔탄검, 트라이데세스-10, 칸데릴라왁스, 보스웰리아수지추출물, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 다이메티콘/비닐다이메티콘크로스폴리머, 다이소듐이디티에이, 에틸헥실글리세린, 다이메티콘",올리고 히알루론산 토너+크림 기획세트,"33,600원"
693,라로슈포제,https://contents.lotteon.com/itemimage/LB/PD/10/00/17/31/_3/76/2/LBPD10001731_3762_1.jpg/dims/resizef/554X554,"라로슈포제 온천수,하이드로제네이티드폴리이소부텐,디메치콘,글리세린,시어버터,판테놀,부틸렌글라이콜,알루미늄스타치옥테닐석시네이트,프로판디올,세틸피이지/피피지-10/1디메치콘, 트리스테아린,징크글루코네이트,마데카소사이드,망가니즈글루코네이트,마그네슘설페이트,디소듐이디티에이,카퍼글루코네이트,아세틸레이티드글라이콜스테아레이트,폴리글리세릴-4이소스테아레이트,소듐벤조에이트,페녹시에탄올,클로헥시딘디글루코네이트,티타늄디옥사이드,페녹시에탄올",시카플라스트밤B5 40ml,"22,000원"
694,에스엔피,https://contents.lotteon.com/itemimage/LB/PD/10/02/02/24/_3/08/40/LBPD10020224_30840_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 부틸렌글라이콜, 글리세레스-26, 프로판다이올, 1,2-헥산다이올, 다이프로필렌글라이콜, 병풀잎추출물, 병풀추출물, 소듐하이알루로네이트, 마데카소사이드, 글리세레스-25피씨에이아이소스테아레이트, 에틸헥실글리세린, 카보머, 향료, 트로메타민, 잔탄검, 다이소듐이디티에이, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 판테놀, 인도멀구슬나무잎추출물, 야생딸기잎추출물, 인도멀구슬나무꽃추출물, 마조람잎추출물, 로즈마리잎추출물, 살비아잎추출물, 타임잎추출물, 마트리카리아꽃추출물, 라벤더꽃추출물, 레몬밤잎추출물",프렙 시카로닉 SOS  앰플 [업체배송],"18,000원"
695,싸이닉,https://contents.lotteon.com/itemimage/LB/PD/10/02/17/42/_3/28/42/LBPD10021742_32842_1.jpg/dims/resizef/554X554,"정제수, 메틸프로판다이올, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 나이아신아마이드, 폴리글리세린-3, 사이클로헥사실록세인, 병풀추출물, 다시마추출물, 한련초잎추출물, 귀리커넬추출물, 봉의꼬리추출물, 아티초크잎추출물, 프랑스해안송껍질추출물, 올리브오일, 녹차수, 하이드로제네이티드레시틴, 오렌지오일, 소듐하이알루로네이트, 필리핀오렌지껍질오일, 리씨열매오일, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 잔탄검, 부틸렌글라이콜, 아데노신, 카보머, 프룩토올리고사카라이드, 베타-글루칸, 다이소듐이디티에이, 트로메타민, 폴리쿼터늄-51, 마데카소사이드, 판테놀, 하이드롤라이즈드하이알루로닉애씨드, 솔비탄라우레이트, 라피노오스, 폴릭애씨드, 아스타잔틴, 하이드록시에틸셀룰로오스, 세라마이드엔피, 아세틸다이펩타이드-1세틸에스터, 풀러린, 아세틸헥사펩타이드-8, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 팔미토일펜타펩타이드-4, 에틸헥실글리세린, 펜틸렌글라이콜, 카프릴릴글라이콜",시카노이드 앰플 100ml [업체배송],"19,800원"
696,싸이닉,https://contents.lotteon.com/itemimage/LB/PD/10/02/17/30/_3/28/12/LBPD10021730_32812_1.jpg/dims/resizef/554X554,"정제수, 프로판다이올, 펜틸렌글라이콜, 비닐다이메티콘, 글리세린, 세틸에칠헥사노에이트, 알바수련꽃추출물, 알로에베라잎즙, 부틸렌글라이콜, 마데카소사이드, 세테아릴올리베이트, 카보머, 솔비탄올리베이트, 트로메타민, 소듐하이알루로네이트",더 심플 데일리 로션 260ml [업체배송],"12,600원"
697,듀이트리,https://contents.lotteon.com/itemimage/LB/PD/10/00/67/32/_1/03/40/LBPD10006732_10340_1.jpg/dims/resizef/554X554,"옥틸도데칸올, 부틸렌글라이콜디카프릴레이트/디카프레이트, 디카프릴릴카보네이트, 폴리아마이드-8, 티타늄디옥사이드, 디부틸라우로일글루타마이드, 카프릴릭/카프릭트리글리세라이드, 디부틸에칠헥사노일글루타마이드, 덱스트린팔미테이트, 실리카실릴레이트, 프로필헵틸카프릴레이트, 오렌지오일, 만다린껍질오일, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 블루위드씨오일, 리씨열매오일, 아이비고드열매추출물, 가지추출물, 강황추출물, 홀리바실잎추출물, 드럼스틱씨오일, 참산호말추출물, 풍선덩굴꽃/잎/덩굴추출물, 해바라기씨오일불검화물, 오레가노잎추출물, 편백나무잎추출물, 화이트윌로우껍질추출물, 락토바실러스/콩발효추출물, 마치현추출물, 육계추출물, 황금추출물, 폴리하이드록시스테아릭애씨드, 알루미나, 스테아릭애씨드, 데하이드로아세틱애씨드, 펜타에리스리틸테트라-디-t-부틸하이드록시하이드로신나메이트, 호박가루",어반쉐이드 피지컬 선스틱 SPF47 PA+++,"9,900원"
698,메디힐,https://contents.lotteon.com/itemimage/LB/PD/10/02/13/50/_3/23/47/LBPD10021350_32347_1.jpg/dims/resizef/554X554,상세페이지 참조,RNA 프로아틴 마스크,"3,000원"
699,비욘드,https://contents.lotteon.com/itemimage/LB/PD/10/00/13/36/_3/40/4/LBPD10001336_3404_1.jpg/dims/resizef/554X554,"정제수,가시대나무수액,자작나무수액,글리세린,부틸렌글라이콜,괄루근추출물,디메치콘,사이클로펜타실록산,1,2-헥산디올,나일론-12,판테놀,소듐폴리아크릴레이트,카보머,락토바실러스/콩발효추출물,트레할로스,프로판디올,효모/감자추출물발효여과물,효모/보리씨발효여과물,디프로필렌글라이콜,말라카이트추출물,님잎추출물,청호추출물,녹차추출물,소듐하이알루로네이트,포도덩굴수액,하이드롤라이즈드하이알루로닉애씨드,병풀추출물,호장근추출물,황금추출물,감초추출물,로즈마리잎추출물,캐모마일꽃추출물,디메치콘올,트로메타민,트리소듐이디티에이　",엔젤 아쿠아크림 1+1 기획,"25,000원"
700,에스테덤,https://contents.lotteon.com/itemimage/LB/PD/10/01/37/41/_2/15/06/LBPD10013741_21506_1.jpg/dims/resizef/554X554,"정제수, 프로판다이올, 소듐시트레이트, 소듐클로라이드, 하이드롤라이즈드하이알루로닉애씨드, 시트릭애씨드, 아미노에탄설피닉애씨드, 카르노신, 포타슘클로라이드, 소듐바이카보네이트, 다이소듐포스페이트, 마그네슘설페이트, 포타슘포스페이트, 칼슘클로라이드 제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객센터(02-523-7676)으로 연락 부탁 드립니다.",셀룰러 워터 미스트 200ml,"35,250원"
701,써메딕,https://contents.lotteon.com/itemimage/LB/PD/10/01/65/29/_2/55/74/LBPD10016529_25574_1.jpg/dims/resizef/554X554,"정제수, 다이프로필렌글라이콜, 글리세린, 폴리글리세릴-4카프레이트, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 메틸글루세스-20, 글리세레스-25피씨에이아이소스테아레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 아가, 트로메타민, 트레할로오스, 소듐하이알루로네이트, 아데노신, 한련초추출물, 잔탄검, 카프릴릴글라이콜, 에틸헥실글리세린, 인도멀구슬나무잎추출물, 드럼스틱씨오일, 글루타티온, 비타민나무오일, 세라마이드엔피, 하이드롤라이즈드콜라겐, 다마스크장미꽃오일, 락틱애씨드, 부틸렌글라이콜, 다마스크장미추출물, 라즈베리추출물, 복숭아추출물, 서양산딸기추출물, 판테놀, 하이알루로닉애씨드, 리보플라빈, 사이아노코발아민, 소듐아스코베이트, 소듐아스코빌포스페이트, 아스코빅애씨드, 유비퀴논, 토코페롤, 티아민에이치씨엘, 이노시톨, 바이오틴, 베타-카로틴, 피리독신, 폴릭애씨드, 하이드롤라이즈드하이알루로닉애씨드, 다이소듐이디티에이, 향료 [미스트] 정제수, 글리세린, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 부틸렌글라이콜, 하이드로제네이티드레시틴, 판테놀, 글리세릴스테아레이트, 아데노신, 세라마이드엔피, 잔탄검, 사이아노코발아민, 다마스크장미꽃오일, 하이드롤라이즈드콜라겐, 비피다발효용해물, 다마스크장미추출물, 라즈베리추출물, 복숭아추출물, 글루타티온, 서양산딸기추출물, 하이알루로닉애씨드, 에틸헥실글리세린, 카프릴릴글라이콜, 리보플라빈, 소듐아스코베이트, 소듐아스코빌포스페이트, 아스코빅애씨드, 유비퀴논, 토코페롤, 티아민에이치씨엘, 이노시톨, 바이오틴, 베타-카로틴, 피리독신, 폴릭애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트",핑크 비타 캡슐 에센스 32ml 기획 (+미스트),"22,400원"
702,싸이닉,https://contents.lotteon.com/itemimage/LB/PD/10/02/17/48/_3/28/44/LBPD10021748_32844_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 프로판디올, 카프릴릭/카프릭트리글리세라이드, 하이드로제네이티드폴리데센, 펜틸렌글라이콜, 세테아릴올리베이트, 올리브오일, 나이아신아마이드, 소르비탄올리베이트, 글라이코스핑고리피드, 글라이코리피드, 자작나무수액, 병풀추출물, 마치현추출물, 셀룰로오스검, 베르가모트열매오일, 세이지오일, 젤라틴, 소듐폴리아크릴로일디메칠타우레이트, 세라마이드엔피, 하이드로제네이티드레시틴, 소듐카보머, 카보머, 트리데세스-10, 아데노신, 부틸렌글라이콜, 에칠헥실글리세린, 1,2-헥산디올",슈퍼 모이스트 페이셜 크림 [업체배송],"15,000원"
703,플라센타 베제딸,https://contents.lotteon.com/itemimage/LB/PD/10/00/17/89/_2/66/4/LBPD10001789_2664_1.jpg/dims/resizef/554X554,"정제수, 살구씨오일, 피이지-8비즈왁스, 아이소스테아릴아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 하이드롤라이즈드콩단백질, 하이드롤라이즈드콜라겐, 페녹시에탄올, 세틸알코올, 카보머, 소듐데하이드로아세테이트, 토코페롤, 너도밤나무싹추출물, 소듐하이드록사이드, 향료(천연향료), 해바라기씨오일, 벤질알코올, 부틸페닐메틸프로피오날, 헥실신나몰, 하이드록시아이소헥실3-사이클로헥센카복스알데하이드, 하이드록시시트로넬알, 시트로넬올, 신나밀알코올, 벤조익애씨드, 제라니올, 소르빅애씨드",리페어링크림 아이앤립 30ml,"19,900원"
704,보타니티,https://contents.lotteon.com/itemimage/LB/PD/10/02/13/22/_3/22/93/LBPD10021322_32293_1.jpg/dims/resizef/554X554,"정제수, 징크옥사이드(17.4%), 프로필헵틸카프릴레이트, C12-15알킬벤조에이트, 부틸렌글라이콜, 다이실록세인, 라우릴폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 칼라민, 나이아신아마이드, 아이소도데케인, 아이소트라이데실아이소노나노에이트, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 녹차추출물, 은행나무잎추출물, 동백나무잎추출물, 로켓잎추출물, 밀싹추출물, 브로콜리싹추출물, 자주개자리추출물, 다이스테아다이모늄헥토라이트, 마그네슘설페이트, 메틸메타크릴레이트크로스폴리머, 트라이에톡시카프릴릴실레인, 1,2-헥산다이올, 폴리하이드록시스테아릭애씨드, 글리세릴카프릴레이트, 카프릴릴글라이콜, 에틸헥실글리세린, 아데노신, 토코페롤",징크 라이트 선 로션 50ml,"19,200원"
705,바이오더마,https://contents.lotteon.com/itemimage/LB/PD/10/00/01/75/_2/96/LBPD10000175_296_1.jpg/dims/resizef/554X554,"정제수, 소듐라우레스설페이트, 코코-베타인, 소듐라우로일사코시네이트, 글리세린, 메칠프로판디올, 소듐클로라이드, 코코-글루코사이드, 글리세릴올리에이트, 디소듐이디티에이, 카프릴로일글라이신, 시트릭애씨드, 카퍼설페이트, 프룩토올리고사카라이드, 만니톨, 자일리톨, 람노오스, 소듐하이드록사이드, 향료",아토덤 젤두쉬 클렌징 젤 200ml,"20,000원"
706,얼트루,https://contents.lotteon.com/itemimage/LB/PK/10/02/30/14/_3/45/65/LBPK10023014_34565_1.jpg/dims/resizef/554X554,"정제수, 메틸프로판다이올, 다이프로필렌글라이콜, 다시마추출물, 한련초잎추출물, 올레라케아아크멜라추출물, 쑥추출물(10ppm), 소듐하이알루로네이트, 하이드로제네이티드레시틴, 판테놀, 카보머, 트로메타민, 효모발효여과물, 다이소듐이디티에이, 프룩토올리고사카라이드, 베타-글루칸, 하이드롤라이즈드하이알루로닉애씨드, 1,2-헥산다이올, 하이드록시아세토페논",리얼 쑥 진정 마스크팩 10매,"40,000원"
707,폰즈,https://contents.lotteon.com/itemimage/LB/PD/10/01/72/81/_2/65/00/LBPD10017281_26500_1.jpg/dims/resizef/554X554,"정제수, 사이클로펜타실록세인, 아이소헥사데칸, 아이소도데케인, 헥실렌글라이콜, 소듐클로라이드, 다이소듐이디티에이, 폴록사머184, 페녹시에탄올, 소듐시트레이트, 벤질알코올, 벤잘코늄클로라이드, 시트릭애씨드, 구주소나무잎추출물, 다이포타슘글리시리제이트, 효모/아연발효물, 효모/마그네슘발효물, 포도씨추출물, 녹차추출물, 녹색202호",스파 립앤아이 리무버 300ml,"12,700원"
708,브로앤팁스,https://contents.lotteon.com/itemimage/LB/PD/10/01/30/66/_2/05/96/LBPD10013066_20596_1.jpg/dims/resizef/554X554,"정제수, 글리세린, 미리스틱애씨드, 부틸렌글라이콜, 포타슘하이드록사이드, 라우릭애씨드, 팔미틱애씨드, 스테아릭애씨드, 피이지-32, 옥수수전분, 코카미도프로필베타인, 글리세릴스테아레이트, 피이지-100스테아레이트, 솔비톨, 향료, 1,2-헥산다이올, 페녹시에탄올, 소듐클로라이드, 토코페릴아세테이트, 크로뮴옥사이드그린, 하이드록시프로필메틸셀룰로오스, 다이소듐이디티에이, 에틸헥실글리세린, 락토오스,  마이크로크리스탈린셀룰로오스, 멘톨, 아라키딕애씨드, 수크로오스, 숯가루, 만주자작나무수액, 카멜그라스추출물, 로즈마리잎추출물, 흑색산화철, 아스코빅애씨드, 프로필렌글라이콜, 오이열매추출물, 씨솔트, 모로칸용암점토, 카프릴릭/카프릭트라이글리세라이드, 비누풀잎추출물, 아마씨오일, 리모넨",몬스터 워시 폼클렌징 120ml,"11,200원"
